date_time,country,city,state,shape,summary,lat,lng,location
2/20/16 18:45,USA,Hanover,PA,Light,"6 red lights moving slowly, in two sets of 3, E to W, changing formations. ",39.8063247,-76.9842734,POINT(-76.9842734 39.8063247)
,,,,,Have video footage of second set.,,,
2/20/16 18:00,USA,Saint Francis,KS,Changing,My friend and I were driving down the road and looked up over a wheat field ,39.7722151,-101.7998969,POINT(-101.7998969 39.7722151)
,,,,,and seen one red dot that was stationary.,,,
2/20/16 17:50,USA,Towson,MD,Fireball,"Noticed streaks in the sky while driving. At first one, then two, then ",39.4018552,-76.6023879,POINT(-76.6023879 39.4018552)
,,,,,three.,,,
2/20/16 16:20,USA,Peoria,AZ,Light,Set of four lights flying in formation.,33.5766205,-112.2398261,POINT(-112.2398261 33.5766205)
11/11/16 11:46,USA,Greeley,CO,Sphere,"Large spherical object descending towards the Rockies, chased by jets.",38.4570355,-101.8185006,POINT(-101.8185006 38.4570355)
2/20/16 16:00,USA,Emmett,ID,Light,"Diamond shaped light hovering over hills, radio station fuzzed out.",43.8734979,-116.4993011,POINT(-116.4993011 43.8734979)
2/20/16 5:07,USA,Colerain Township,OH,Cylinder,Cylindrical object in the southern sky with glowing red and white lights in ,39.2584995,-84.63292607,POINT(-84.6329260679476 39.2584995)
,,,,,the lower half.,,,
2/20/16 1:04,USA,Mesa,AZ,Triangle,"Very low, large, fast traveling lights that just disappeared quickly with ",33.436188,-111.5860661,POINT(-111.586066076293 33.436188)
,,,,,no clouds in the sky. There were 3 lights in a triangle shape,,,
2/19/16 23:00,USA,Esko,MN,Circle,"I was letting my dogs back in from outside, and suddenly noticed something ",46.7052335,-92.3634087,POINT(-92.3634087 46.7052335)
,,,,,"moving, at first I thought it was an airplane, but clearly w",,,
2/19/16 22:05,USA,Newtown,OH,Light,"A very bright light, brighten than star, appeared then shot off straight, ",39.1245048,-84.3616059,POINT(-84.3616059 39.1245048)
,,,,,"and stopped again., three times then disappeared rapidly.",,,
2/19/16 21:55,USA,Florence,AL,Light,6 lights in line formation moving northeast from Oneil bridge area over ,29.425683,-98.4674859,POINT(-98.4674859 29.425683)
,,,,,"Florence, AL.",,,
2/19/16 21:15,USA,Hoffman,IL,Teardrop,"Greenish white fireball ,that was going west in a descending arc, brightly ",38.5413716,-89.2635989,POINT(-89.2635989 38.5413716)
,,,,,visible for several seconds.,,,
2/19/16 21:00,USA,Kingston,IL,Light,"5 hovering lights near Kingston, IL.",41.928781,-74.0023699,POINT(-74.0023699 41.928781)
2/19/16 21:00,USA,Columbus,OH,Flash,"Over the South side of Columbus, Ohio.",39.9622601,-83.0007064,POINT(-83.0007064 39.9622601)
2/19/16 21:00,USA,Churchville,PA,Egg,"After hearing helicopter in area for approx. 5 minutes, I looked out window ",40.1973955,-74.99828612,POINT(-74.9982861205473 40.1973955)
,,,,,and coming from S to N is a helicopter.,,,
12/14/16 20:15,USA,Cumming,GA,Light,Walking tonight and wife asked what was falling from the sky. By the time I ,34.2073196,-84.1401925,POINT(-84.1401925 34.2073196)
,,,,,"looked I saw an orange light moving across the sky, just b",,,
11/11/16 11:00,USA,West Salem,OR,Unknown,Earthshaking noise from the air in Salem OR,44.9482087,-123.0629462,POINT(-123.0629462 44.9482087)
2/19/16 20:43,USA,Evansville,IN,Circle,Blue and white streak with tail traveling in NE sky that disappeared then ,37.9747645,-87.5558482,POINT(-87.5558482 37.9747645)
,,,,,followed by a blue circular shape with a white ring twice.,,,
2/19/16 19:45,USA,Pueblo,CO,Sphere,"Group of 6-7 red-orange spheres, moving independently at different altitudes",38.187635,-104.5350144,POINT(-104.5350144 38.187635)
2/19/16 19:39,USA,Pueblo,CO,Sphere,6-8 orange orbs in the night sky.,38.187635,-104.5350144,POINT(-104.5350144 38.187635)
2/19/16 19:32,USA,Santa Rosa,CA,Light,My husband and I watched 4 orange lights fly slowly and quietly towards us ,38.4404675,-122.7144313,POINT(-122.7144313 38.4404675)
,,,,,over a fairly busy intersection.As they ascended the lights,,,
2/19/16 19:30,USA,Nashville,TN,Light,Two Large Oval Lights Above the Clouds Two Nights in One Week,36.1622296,-86.774353,POINT(-86.774353 36.1622296)
2/19/16 18:51,USA,Estrella,AZ,Light,"Cluster of 13 Lights over Estrella, AZ, seen for 5 minutes by two witnesses.",33.0011565,-112.4173757,POINT(-112.4173757 33.0011565)
2/19/16 18:43,USA,Avondale,AZ,Light,"15-20 lights in the horizon, bright very close together, all disappeared ",33.4359175,-112.340502,POINT(-112.340502 33.4359175)
,,,,,within 5 seconds of each other. Video from Avondale.,,,
2/19/16 18:38,USA,Phoenix,AZ,Formation,"At first sight, we thought...the Phoenix Lights are back!!!",33.4485866,-112.0773455,POINT(-112.0773455 33.4485866)
2/19/16 18:30,USA,Maricopa,AZ,Formation,Strange cluster of bright white lights over the southwest sky,33.34883,-112.4912299,POINT(-112.4912299 33.34883)
2/19/16 18:30,USA,Gainesville,MO,Triangle,My boyfriend and I have been seen an Object North of us.,36.6031184,-92.4282169,POINT(-92.4282169 36.6031184)
,,,,,,,,
,,,,,There is Fields and cattle that direction.,,,
,,,,,,,,
,,,,,We see this object off and o,,,
11/11/16 11:00,USA,Keizer,OR,Unknown,Extremely loud and long sonic boom.,44.9958075,-123.0197172,POINT(-123.0197172 44.9958075)
2/19/16 9:00,USA,Madisonville,LA,Light,Was on Tchefuncte River and three orange lights with one red blinking in ,37.3280037,-87.4986988,POINT(-87.4986988 37.3280037)
,,,,,formation but got over town you can see the silhouette of one,,,
2/19/16 6:30,USA,Maricopa,AZ,Rectangle,Multi light formation high in the sky,33.34883,-112.4912299,POINT(-112.4912299 33.34883)
2/19/16 5:04,USA,Forest Hill,LA,Light,My husband and I finally had a night to ourselves while the kids were at ,39.5851063,-76.3877389,POINT(-76.3877389 39.5851063)
,,,,,their grandparent's house.,,,
2/18/16 22:00,USA,Glens Falls,NY,Light,"Erratic lights seen, which exchanged position and flashed out and on again.",43.309941,-73.6444469,POINT(-73.6444469 43.309941)
2/18/16 21:00,CANADA,Victoria,BC,Light,ZIG ZAGGING SATELLITE EVENTUALLY MAKING A TURN OVER CLOUD COVER,48.4283327,-123.3649268,POINT(-123.3649268 48.4283327)
2/18/16 20:45,USA,Anchorage,AK,Circle,"Orange circular craft hovering over House in Anchorage, AK. ((NUFORC Note: ",61.2163129,-149.8948522,POINT(-149.8948522 61.2163129)
,,,,,Video on NUFORC homepage. PD)),,,
2/18/16 19:00,USA,Gallatin,NY,Other,Large boomerang shaped object in the night sky.,42.0494845,-73.72131226,POINT(-73.7213122633168 42.0494845)
2/18/16 19:00,USA,Foresthill,CA,Cone,"Obj. was flashing different color lights, blue red and chrome like. Was ",39.0019935,-120.8254006,POINT(-120.825400633174 39.0019935)
,,,,,hovering above the mountain top. ((NUFORC Note: Sirius? PD)),,,
2/18/16 18:44,USA,Chandler,AZ,Light,Two clusters of orange flashing/flickering objects over Chandler,33.3067132,-111.8408488,POINT(-111.8408488 33.3067132)
2/18/16 18:10,USA,Salem,NH,Light,"Bright ball of light over Salem, NH; 2 witnesses.",42.7884226,-71.2008932,POINT(-71.2008932 42.7884226)
11/11/16 8:30,USA,Herod,IL,Other,Strange smoke/vapor trail over the Ohio River. Color white. ((NUFORC Note: ,37.5803268,-88.4361546,POINT(-88.4361546 37.5803268)
,,,,,Contrails. PD)),,,
2/18/16 18:00,USA,New Hampton,NH,Triangle,"Object moving in one direction, and then switched directions, heading the ",43.6148702,-71.63039594,POINT(-71.6303959359521 43.6148702)
,,,,,"opposite way. Triangular shaped, three white lights at each t",,,
2/17/16 22:30,USA,Philadelphia,PA,Light,4 orange lights seen moving W to E over Philadelphia. Two lights moving ,39.9523993,-75.1635898,POINT(-75.1635898 39.9523993)
,,,,,together at some distance suddenly got close to each othe,,,
2/17/16 20:40,USA,Farmington,WI,Formation,"3 red lights, one blinking, moving in formation or possibly on vehicle",44.39561585,-89.16335849,POINT(-89.1633584867436 44.39561585)
2/17/16 20:30,USA,Chicopee,MA,Light,"2 slow, silent lights 1 mile away from WARB; followed quickly by 2 black ",42.17073265,-72.57331507,POINT(-72.5733150744408 42.17073265)
,,,,,military helicopters.,,,
2/17/16 20:00,USA,Spring Prairie,WI,Unknown,"Was driving N on Hwy. 120, just S of Hwy. 11, when above my car flew a ",42.6914047,-88.4042625,POINT(-88.4042625 42.6914047)
,,,,,triangular plane-like formation of 3 bright green lights.,,,
2/17/16 19:45,USA,Cape Coral,FL,Triangle,Florida is a Hot Spot for Black Budget aircraft and Space Capable vehicles,26.6058996,-81.9807339,POINT(-81.9807339 26.6058996)
2/17/16 19:30,USA,Wellton,AZ,Formation,Formation of bright orange lights appearing and disappearing over AZ desert.,32.6728314,-114.1468893,POINT(-114.1468893 32.6728314)
2/17/16 19:30,USA,Miami,FL,Triangle,"Triangle formation, three lights proceeding one red light.",25.800431,-80.2632189,POINT(-80.2632189 25.800431)
2/17/16 19:00,USA,Greeley,CO,Fireball,"2 orange glowing balls in the air, not flashing red or white like ",38.4570355,-101.8185006,POINT(-101.8185006 38.4570355)
,,,,,"airplanes, traveling very slow then one cut W and slowly disappears.",,,
2/17/16 19:00,USA,Martinsville,VA,Circle,Three circular formations of green lights seemed to float in the sky around ,36.6915262,-79.8725385,POINT(-79.8725385 36.6915262)
,,,,,7:00,,,
11/11/16 7:20,USA,Leominster,MA,Cigar,Very large metallic craft hovered then darted away at very high speed ,42.5250906,-71.7597939,POINT(-71.7597939 42.5250906)
,,,,,towards the sun. ((anonymous report)),,,
2/17/16 18:08,USA,Yonkers,NY,Light,"White star-like, comet-like object with white trail.",40.9312099,-73.8987468,POINT(-73.8987468 40.9312099)
2/17/16 18:05,USA,Rocky Ford,CO,Unknown,Strange Lights Date: 2-17-16 Time: 18:05 to 18:45 Location: Downtown Rocky ,38.052508,-103.7202273,POINT(-103.7202273 38.052508)
,,,,,"Ford, Colo.",,,
,,,,,,,,
,,,,,"Conditions: Night, partly clouded sky (Black",,,
2/17/16 16:49,USA,Portage,IN,Triangle,It was a black figure almost like a v it had at least 60 lights it came ,41.5758708,-87.1761454,POINT(-87.1761454 41.5758708)
,,,,,down low I got a good look then took off in a blink of an eye.,,,
2/17/16 2:00,USA,New London,WI,Flash,Random pulses of bright white light some brighter than others randomly ,44.3927581,-88.7398254,POINT(-88.7398254 44.3927581)
,,,,,appeared in the sky with no associated sound or heading .,,,
2/17/16 0:00,USA,Tulsa,OK,Light,It was a light going in half a circle every 6 seconds; it made a whistling ,36.1556805,-95.9929112,POINT(-95.9929112 36.1556805)
,,,,,"sound, then it stopped and a car alarm went off.",,,
2/16/16 22:30,USA,Casa Grande,AZ,Light,Bright pair of white lights south of Phoenix area.,32.8793816,-111.7575613,POINT(-111.7575613 32.8793816)
2/16/16 21:59,USA,Ford,WA,Circle,I was in my room ready for bed. I told my 18 year old to take our dog out ,41.4849906,-93.3885438,POINT(-93.3885438 41.4849906)
,,,,,to go to the bathroom before bed. He took her outside. Immed,,,
2/16/16 19:52,USA,Birch Run,MI,Formation,"6 RED/ORANGE ORBS, PLUS 1--SPEED/SPACING/R SAME.",43.250859,-83.7941309,POINT(-83.7941309 43.250859)
2/16/16 19:19,USA,Kill Devil Hills,NC,Fireball,Looked like a ball of fire going fast across sky and disappear into the ,36.030723,-75.6760099,POINT(-75.6760099 36.030723)
,,,,,west sky.,,,
2/16/16 19:14,USA,Arlington,VA,Teardrop,Bright fast moving glowing green object low in horizon at early evening,38.8903961,-77.0841584,POINT(-77.0841584 38.8903961)
11/11/16 6:11,USA,Pompano beach,FL,Triangle,I was outside in my backyard when I saw a orange light falling down at ,26.2378597,-80.1247666,POINT(-80.1247666 26.2378597)
,,,,,first I thought it was a shooting star until I was there were ot,,,
2/16/16 19:12,USA,Hertford,NC,Sphere,"Green flame with tail in Hertford, NC-was it a meteor?",36.3560545,-77.0115134,POINT(-77.0115134 36.3560545)
2/16/16 17:12,USA,Williamsburg,VA,Fireball,"Object was moving rapidly left to right, approximately 300-500' AGL, orange ",37.2707028,-76.7074501,POINT(-76.7074501 37.2707028)
,,,,,yellow fiery tail front end looked white/bluish in color,,,
2/16/16 17:00,USA,Enterprise,WA,Fireball,A large white fireball with a smoke or vapor trail flew Northwest.,48.7323723,-119.5956234,POINT(-119.5956234 48.7323723)
2/16/16 6:45,USA,Kasilof,AK,Light,Unidentified brilliant green/blue light appeared at children's bus stop.,60.330143,-151.2366311,POINT(-151.236631090832 60.330143)
2/16/16 1:30,USA,Pangburn,AR,Flash,"Blue flash, no streaks, no flashing lights, instant direction changes.",35.4262076,-91.8385016,POINT(-91.8385016 35.4262076)
2/16/16 1:22,USA,Federal Way,WA,Flash,"((HOAX??)) As we were inside, the town goes completely black as we walk ",47.313494,-122.3393102,POINT(-122.3393102 47.313494)
,,,,,outside multiple green flashes were seen in the E sky.,,,
2/16/16 0:30,USA,Federal Way,WA,Flash,Bright flash with no sound lighted up backyard.,47.313494,-122.3393102,POINT(-122.3393102 47.313494)
2/16/16 0:30,USA,Federal Way,WA,Flash,Addendum to original report.,47.313494,-122.3393102,POINT(-122.3393102 47.313494)
2/16/16 0:30,USA,Auburn,WA,Unknown,Today at 12:30am on 2/16/16 while heading southbound on Highway 167 I ,47.3075369,-122.2301807,POINT(-122.2301807 47.3075369)
,,,,,witnessed a blue flash in the sky while passing by the city of Au,,,
2/16/16 0:15,USA,Rapid City,SD,Unknown,Sounds in the middle of the night.,44.0811755,-103.2280059,POINT(-103.2280059 44.0811755)
11/11/16 5:30,USA,Gilcrest,CO,Teardrop,Heading SB on Hwy 85 going through Gilcrest. Single bright solid dot flies ,40.282292,-104.7780808,POINT(-104.7780808 40.282292)
,,,,,northeast to southeast. No trail but was really quick.,,,
2/15/16 22:05,USA,Tunkhannock,PA,Triangle,On a ride home after work we were driving home on the highway when we both ,41.5385159,-75.9468439,POINT(-75.9468439 41.5385159)
,,,,,noticed said flying object about 200-300ft directly above ou,,,
2/15/16 20:35,USA,Virginia Beach,VA,Triangle,Triangular object with dim orange lights.,36.8529841,-75.9774182,POINT(-75.9774182 36.8529841)
2/15/16 19:00,USA,Dubuque,IA,Fireball,"((HOAX??)) I spotted a crimson light heading W for maybe 5 sec. It stopped, ",42.5006217,-90.6647966,POINT(-90.6647966 42.5006217)
,,,,,changed color to a emerald green and shot off to the W.,,,
2/15/16 18:00,USA,Newport Beach,CA,Formation,Sitting on Balboa Island looking in the direction of the pavilion which is ,33.6170092,-117.92944,POINT(-117.92944 33.6170092)
,,,,,NW two objects.,,,
2/15/16 17:00,USA,Houston,TX,Sphere,Red ball-like aircraft spotted from private aircraft.,29.675779,-95.40215851,POINT(-95.4021585102112 29.675779)
2/15/16 12:50,USA,Santa Rosa,CA,Other,"Strangest thing... On our way to the lake, it caught the corner of my eye. ",38.4404675,-122.7144313,POINT(-122.7144313 38.4404675)
,,,,,The only way I can describe it is... Looked like a flying du,,,
2/15/16 9:30,USA,Philadelphia,PA,Unknown,"((HOAX??)) One or two bright green circles flashing darted through the sky, ",39.9523993,-75.1635898,POINT(-75.1635898 39.9523993)
,,,,,it scared the hell out of me. I live in the NW Phila..,,,
2/15/16 3:00,USA,East Aurora,NY,Triangle,I was traveling south bound on the 400. I noticed in the distance above ,42.7689141,-78.617761,POINT(-78.617761 42.7689141)
,,,,,trees what looked like a Chinese lantern but very bright as if,,,
2/15/16 0:20,USA,Columbus,OH,Flash,On 71 southbound near the Budweiser plant. A green flash lit the entire sky ,39.9622601,-83.0007064,POINT(-83.0007064 39.9622601)
,,,,,behind the clouds sort of like heat lightning except it's,,,
2/14/16 22:00,USA,Santa Fe,CA,Light,"Strange moving light, making quick movements of great distance and s-shaped ",33.924982,-117.8638365,POINT(-117.8638365 33.924982)
,,,,,turns.,,,
11/11/16 0:23,USA,Lamont,CA,Oval,Orb of light refueling power lines on leads to power failure.,35.2597222,-118.9142432,POINT(-118.914243167935 35.2597222)
2/14/16 22:00,USA,Santa Fe,NM,Light,Strange moving light making quick movements of great distance and s shaped ,35.6869996,-105.9377996,POINT(-105.9377996 35.6869996)
,,,,,turns,,,
2/14/16 20:50,USA,Indio,CA,Circle,"Saw lighted object fly across sky in about 5 seconds, flying west to east.",33.7192808,-116.2188053,POINT(-116.2188053 33.7192808)
2/14/16 20:48,USA,Woodbridge,VA,Sphere,"Orange orbs or spheres, flying in formation some materializing from ",38.658172,-77.2497049,POINT(-77.2497049 38.658172)
,,,,,"nowhere, no sound whatsoever, then some ascended.",,,
2/14/16 20:20,USA,Orlando,FL,Light,Saw 9 reddish/orange lights flying in very slow formation for approximately ,28.5479786,-81.41278409,POINT(-81.4127840856302 28.5479786)
,,,,,2 before disappearing behind clouds.,,,
2/14/16 19:40,USA,Hayward,CA,Triangle,Semi-transparent triangle shaped low and slow object,37.6688205,-122.0807963,POINT(-122.0807963 37.6688205)
2/14/16 19:30,USA,Eugene,OR,Light,"((HOAX??)) Orange light in sky, moving fast until a parachute opened and ",44.10118085,-123.1523837,POINT(-123.152383713818 44.10118085)
,,,,,object descended into Eugene area.,,,
2/14/16 19:00,USA,Lakewood,CA,Unknown,"Orange circular object that traveled at a high rate of speed, slowed to a ",33.8503463,-118.1171913,POINT(-118.1171913 33.8503463)
,,,,,"stop, and then faded away.",,,
2/14/16 18:30,USA,Naples,FL,Cylinder,"Bright-orange, glowing object moving at a fast pace across the sky and ",26.1420358,-81.7948102,POINT(-81.7948102 26.1420358)
